ID,Participation_Experiment,Recruitment_organisation,Municipality,Region,Survey1_answered,Survey2_answered,Survey3_answered,Participation_Phase,Control_Price_Phase1,Control_Price_Phase2,Group_Phase1,Group_Phase2,Participation_status_Phase1,Participation_status_Phase2
Exp_4199,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4200,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4201,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4202,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4203,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4204,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4205,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4206,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4207,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4208,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4209,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4210,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4211,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4212,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4213,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4214,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4215,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4216,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4217,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4218,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4219,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4220,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4221,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4222,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4223,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4224,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4225,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4226,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4227,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4228,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4229,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4230,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4231,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4232,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4233,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4234,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4235,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4236,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4237,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4238,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4239,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4240,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4241,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4242,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4243,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4244,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4245,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4246,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4247,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4248,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4249,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4250,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4251,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4252,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4253,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4254,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4255,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4256,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4257,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4258,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4259,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4260,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4261,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4262,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4263,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4264,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4265,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4266,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4267,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4268,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4269,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4270,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4271,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4272,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4273,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4274,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4275,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4276,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4277,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4278,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4279,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4280,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4281,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4282,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4283,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4284,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4285,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4286,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4287,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4288,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4289,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4290,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4291,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4292,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4293,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4294,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4295,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4296,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4297,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4298,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4299,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4300,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4301,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4302,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4303,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4304,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4305,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4306,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4307,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4308,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4309,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4310,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4311,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4312,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4313,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4314,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4315,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4316,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4317,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4318,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4319,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4320,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4321,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4322,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4323,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4324,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4325,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4326,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4327,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4328,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4329,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4330,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4331,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4332,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4333,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4334,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4335,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4336,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4337,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4338,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4339,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4340,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4341,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4342,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4343,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4344,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4345,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4346,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4347,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4348,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4349,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4350,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4351,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4352,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4353,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4354,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4355,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4356,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4357,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4358,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4359,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4360,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4361,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4362,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4363,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4364,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4365,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4366,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4367,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4368,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4369,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4370,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4371,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4372,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4373,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4374,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4375,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4376,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4377,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Price group,"NA",Trom_2,"NA",OK
Exp_4378,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4379,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4380,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4381,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4382,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Price group,"NA",Trom_1,"NA",OK
Exp_4383,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
Exp_4384,Yes,Electricity supplier 2,Tromsø,Tromsø,"NA","NA",No,Phase_2,"NA",Control group,"NA",Trom_Control,"NA",OK
